,,,,,,,,,,,,,,,,,,,,,,
Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
1606,TX,Polk (County),SEGNO,77326,2,$641,2,"$1,282",0,2,0,0,0,2,"$1,202",$177,$0,"$1,026",2,0,0,0
1606,TX,Polk (County),SEGNO,77351,4,$467,4,"$1,869",0,4,0,0,0,3,"$5,048",$241,"$4,000",$807,3,0,0,0
1606,TX,Polk (County),SEVEN OAKS,77350,4,"$2,615",4,"$10,460",2,2,0,0,0,1,$799,$0,$0,$799,1,0,0,0
1606,TX,Polk (County),SUGAR LAND,77478,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Polk (County),SYLVESTER,79560,1,"$1,906",1,"$1,906",0,1,0,0,0,1,"$1,906",$558,$0,"$1,348",1,0,0,0
1606,TX,Polk (County),TRINITY,75862,2,$95,2,$191,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),BRONSON,75930,484,"$1,780",365,"$649,750",118,240,2,0,5,236,"$520,269","$154,521","$238,945","$126,803",230,6,0,0
1606,TX,Sabine (County),BROOKELAND,75931,42,"$1,137",32,"$36,384",9,23,0,0,0,26,"$42,864","$7,349","$24,000","$11,515",26,0,0,0
1606,TX,Sabine (County),BROOKELAND,75951,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),BROOKELEND,75956,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),BUNA,77612,1,"$3,239",1,"$3,239",0,1,0,0,0,1,"$4,999","$2,428","$2,352",$219,1,0,0,0
1606,TX,Sabine (County),FAIRMONT,75948,3,$852,3,"$2,557",1,2,0,0,0,2,"$1,614",$0,$0,"$1,614",2,0,0,0
1606,TX,Sabine (County),FAIRMOUNT,75948,19,"$1,068",12,"$12,814",4,8,0,0,0,9,"$15,583",$779,"$10,000","$4,804",9,0,0,0
1606,TX,Sabine (County),GENEVA,75947,3,"$3,605",3,"$10,816",1,1,1,0,0,2,"$3,026",$0,"$2,000","$1,026",2,0,0,0
1606,TX,Sabine (County),GENEVA,75972,1,"$1,431",1,"$1,431",0,1,0,0,0,1,"$1,252",$381,$0,$871,1,0,0,0
1606,TX,Sabine (County),HEMPHILL,75498,1,$82,1,$82,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),HEMPHILL,75948,"1,808","$1,128",1276,"$1,439,009",427,835,10,0,4,903,"$1,659,590","$299,909","$892,966","$466,715",896,7,0,0
1606,TX,Sabine (County),HEMPHILL,75959,1,$114,1,$114,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),HEMPHILL,75972,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),HEMPHILL,78948,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),HUNTINGTON,75949,1,"$2,111",1,"$2,111",0,1,0,0,0,1,"$4,111","$2,111","$2,000",$0,1,0,0,0
1606,TX,Sabine (County),LUFKIN,75901,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Sabine (County),MILAM,75795,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Sabine (County),MILAM,75930,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),MILAM,75948,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),MILAM,75959,294,$918,215,"$197,426",99,115,0,0,1,143,"$253,541","$62,070","$135,344","$56,127",142,1,0,0
1606,TX,Sabine (County),MILAM,79595,1,$0,1,$0,1,0,0,0,0,1,"$1,026",$0,$0,"$1,026",1,0,0,0
1606,TX,Sabine (County),PINEALND,75968,1,$667,1,$667,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),PINELAND,75948,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),PINELAND,75968,451,"$1,093",323,"$353,005",75,244,2,1,1,185,"$362,076","$103,163","$209,286","$49,627",183,2,0,0
1606,TX,Sabine (County),PINELAND,79568,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),PORT NECHES,77651,2,$0,2,$0,2,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Sabine (County),RT 1 BOX 4335,75968,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),RULE,79548,3,"$2,900",3,"$8,701",2,1,0,0,0,1,"$7,843","$5,200","$2,424",$219,1,0,0,0
1606,TX,Sabine (County),SAN AUGUSTINE,75972,33,$962,23,"$22,125",6,16,1,0,0,11,"$15,583","$6,333","$4,352","$4,899",11,0,0,0
1606,TX,Sabine (County),SAN AUSTINE,75972,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),SILSBEE,77656,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),SPRING,77386,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Sabine (County),VIDOR,77662,1,"$1,283",1,"$1,283",0,1,0,0,0,1,"$2,807",$0,"$2,000",$807,1,0,0,0
1606,TX,San Augustine (County),BRADDUS,75929,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),BROADDUS,75929,528,"$2,751",392,"$1,078,292",71,311,2,0,8,341,"$718,519","$200,369","$337,821","$180,330",337,3,1,0
1606,TX,San Augustine (County),BROADDUS,75959,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,San Augustine (County),BROADDUS,75972,2,$497,2,$993,1,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,San Augustine (County),BROADUS,75929,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),BRONSON,75929,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),BRONSON,75930,109,"$1,821",86,"$156,588",15,70,0,0,1,74,"$152,677","$49,052","$53,087","$50,537",74,0,0,0
1606,TX,San Augustine (County),BRONSON TX,75930,1,$92,1,$92,0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,San Augustine (County),BROSON,75930,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),CENTER,75935,22,"$5,426",19,"$103,101",10,8,0,0,1,13,"$32,196","$14,693","$13,294","$4,208",12,1,0,0
1606,TX,San Augustine (County),CHIRENO,75937,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),GARNER ST,75972,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),LUFKIN,75904,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),NEDERLAND,77627,2,$513,2,"$1,026",1,1,0,0,0,2,"$5,026",$0,"$4,000","$1,026",2,0,0,0
1606,TX,San Augustine (County),ORANGE,77632,1,"$1,436",1,"$1,436",0,1,0,0,0,1,"$1,026",$0,$0,"$1,026",1,0,0,0
1606,TX,San Augustine (County),PINELAND,75968,1,$640,1,$640,0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,San Augustine (County),SAINT AUGUSTINE,75929,1,$274,1,$274,0,1,0,0,0,1,$274,$274,$0,$0,1,0,0,0
1606,TX,San Augustine (County),SAN AUGSTINE,75972,1,$841,1,$841,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),SAN AUGUSTINE,45596,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Augustine (County),SAN AUGUSTINE,75930,1,$108,1,$108,0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,San Augustine (County),SAN AUGUSTINE,75972,"1,046",$782,736,"$575,861",216,517,1,0,2,402,"$640,499","$133,677","$331,468","$175,354",400,2,0,0
1606,TX,San Augustine (County),SANAUGUSTINE,75972,6,$488,5,"$2,441",1,4,0,0,0,2,"$1,614",$0,$0,"$1,614",2,0,0,0
1606,TX,San Augustine (County),SANAUGUSTINE,75997,1,$807,1,$807,0,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,San Augustine (County),SAN AUGUSTINE COUNTY,75972,1,"$1,105",1,"$1,105",0,1,0,0,0,1,"$1,105",$79,$0,"$1,026",1,0,0,0
1606,TX,San Augustine (County),VIDOR,77662,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),CAMILLA,77331,2,$0,2,$0,2,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,San Jacinto (County),CLEVELAND,77238,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),CLEVELAND,77327,9,$915,6,"$5,492",3,3,0,0,0,4,"$8,550",$0,"$8,000",$550,4,0,0,0
1606,TX,San Jacinto (County),CLEVELAND,77328,444,$871,342,"$297,890",120,220,1,0,1,234,"$363,150","$78,215","$180,055","$104,880",232,2,0,0
1606,TX,San Jacinto (County),COLDSPING,77331,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),COLDSPINGS,77331,2,$464,2,$927,1,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,San Jacinto (County),COLD SPRING,77331,1,$807,1,$807,0,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,San Jacinto (County),COLDSPRING,77331,"1,343","$1,457",1010,"$1,471,149",305,693,5,0,7,634,"$1,373,614","$463,640","$624,301","$285,673",624,9,1,0
1606,TX,San Jacinto (County),COLDSPRING,77371,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),CONROE,77302,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),EVERGREEN,77327,2,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),HOUSTON,77016,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),HUNTSVILLE,77320,75,$567,49,"$27,774",18,31,0,0,0,35,"$45,052","$1,935","$22,000","$21,117",35,0,0,0
1606,TX,San Jacinto (County),HUNTSVILLE-WATERWOOD,77320,1,$807,1,$807,0,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,San Jacinto (County),LIVINGSTON,77351,1,$155,1,$155,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),NEW WAVERLY,73568,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,San Jacinto (County),NEW WAVERLY,77358,54,"$2,710",39,"$105,676",12,26,0,0,1,26,"$71,029","$36,104","$23,301","$11,624",25,1,0,0
1606,TX,San Jacinto (County),OAKHURST,77359,129,"$1,209",92,"$111,211",22,69,1,0,0,56,"$108,550","$25,956","$51,035","$31,559",55,1,0,0
1606,TX,San Jacinto (County),ONALASKA,77360,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),POINT BLANC,77364,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),POINT BLANK,77364,18,$447,14,"$6,258",8,6,0,0,0,7,"$10,345","$3,319","$6,000","$1,026",7,0,0,0
1606,TX,San Jacinto (County),POINTBLANK,77364,569,$821,409,"$335,933",99,307,3,0,0,290,"$493,136","$73,242","$296,505","$123,389",290,0,0,0
1606,TX,San Jacinto (County),PT COMFORT,77999,1,$155,1,$155,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),RIVERSIDE,77367,6,$300,4,"$1,200",2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,San Jacinto (County),SHEPHERD,77371,"1,837","$2,021",1405,"$2,839,687",346,"1,028",12,4,15,1046,"$2,476,057","$753,315","$1,132,565","$590,177","1,020",22,4,4
1606,TX,San Jacinto (County),WILLIS,77378,102,$772,84,"$64,813",29,55,0,0,0,47,"$83,051","$16,928","$47,621","$18,502",47,0,0,0
1606,TX,Shelby (County),BURKEVILLE,75932,1,$872,1,$872,0,1,0,0,0,1,"$2,872",$872,"$2,000",$0,1,0,0,0
1606,TX,Shelby (County),CENTER,75933,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),CENTER,75935,819,$471,562,"$264,536",191,371,0,0,0,238,"$322,899","$68,532","$154,897","$99,470",238,0,0,0
1606,TX,Shelby (County),CENTERT,75935,1,$129,1,$129,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),GARY,75643,2,$403,2,$807,1,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,Shelby (County),HWY 7 WEST,75935,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),JOAQUIN,75935,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),JOAQUIN,75954,143,$588,105,"$61,791",35,69,1,0,0,34,"$49,975","$9,182","$28,309","$12,484",34,0,0,0
1606,TX,Shelby (County),JOAQUIN TX,75975,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),SAN AUGUSTINE,75972,12,$569,7,"$3,983",3,4,0,0,0,3,"$4,807",$0,"$4,000",$807,3,0,0,0
1606,TX,Shelby (County),SHELBVILLE,75973,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),SHELBYBILLE,75973,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),SHELBYVILLE,75935,1,$186,1,$186,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Shelby (County),SHELBYVILLE,75973,342,"$1,275",254,"$323,973",78,173,0,0,3,128,"$213,897","$43,004","$103,545","$67,348",127,0,1,0
1606,TX,Shelby (County),TENAHA,75974,107,$945,73,"$69,017",26,46,0,1,0,31,"$64,838","$19,429","$27,399","$18,010",29,2,0,0
1606,TX,Shelby (County),TIMPSON,75975,214,$930,155,"$144,158",34,121,0,0,0,76,"$122,686","$46,189","$44,962","$31,536",76,0,0,0
1606,TX,Shelby (County),TIMPSON,76975,2,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),APPLE SPRINGS,75926,189,$646,145,"$93,605",27,118,0,0,0,86,"$137,238","$14,402","$78,725","$44,111",85,1,0,0
1606,TX,Trinity (County),APPLE SRPINGS,75926,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),CENTRALIA,75834,4,$105,2,$211,1,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Trinity (County),CORRIGAN,75939,2,$436,2,$872,1,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,Trinity (County),GLENDALE,75862,1,"$2,611",1,"$2,611",0,1,0,0,0,1,"$2,807",$0,"$2,000",$807,1,0,0,0
1606,TX,Trinity (County),GOVETON,75845,1,$688,1,$688,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),GROVETON,75845,467,$642,317,"$203,543",91,225,0,1,0,216,"$303,207","$25,317","$169,680","$108,210",216,0,0,0
1606,TX,Trinity (County),HUNTSVILLE,77340,1,"$1,904",1,"$1,904",0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),KENNARD,75847,41,$874,28,"$24,464",9,19,0,0,0,17,"$17,683",$0,"$8,000","$9,683",17,0,0,0
1606,TX,Trinity (County),LACY,75845,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),LOVELADY,75851,3,"$13,675",3,"$41,025",1,1,0,0,1,2,"$13,725","$12,423","$1,302",$0,1,1,0,0
1606,TX,Trinity (County),LUFKIN,75902,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),LUFKIN,75904,2,$142,2,$283,1,1,0,0,0,1,$283,$283,$0,$0,1,0,0,0
1606,TX,Trinity (County),NACOGDOCHES,75926,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),ONALASKA,75862,1,"$1,190",1,"$1,190",0,1,0,0,0,1,"$1,675","$1,190",$485,$0,1,0,0,0
1606,TX,Trinity (County),ONALASKA,77360,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),PENNINGTON,75856,13,$741,9,"$6,672",2,7,0,0,0,3,"$3,470",$663,"$2,000",$807,3,0,0,0
1606,TX,Trinity (County),PENNINGTON,75862,1,$0,1,$0,1,0,0,0,0,1,"$2,648",$0,"$2,000",$648,1,0,0,0
1606,TX,Trinity (County),PORT ADVENTURE,75866,1,$174,1,$174,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),SEBASTOPOL,75862,1,"$1,538",1,"$1,538",0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),SOUR LAKE,77626,1,"$22,999",1,"$22,999",0,0,0,1,0,1,"$16,447","$10,500","$2,485","$3,462",0,1,0,0
1606,TX,Trinity (County),TRINITY,75802,1,$790,1,$790,0,1,0,0,0,1,"$3,275",$571,"$2,485",$219,1,0,0,0
1606,TX,Trinity (County),TRINITY,75832,1,$781,1,$781,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Trinity (County),TRINITY,75862,"1,021","$1,152",671,"$772,753",185,480,1,0,5,426,"$700,155","$170,855","$342,623","$186,678",421,5,0,0
1606,TX,Trinity (County),WOODLAKE,74865,1,$984,1,$984,0,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,Trinity (County),WOODLAKE,75845,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Trinity (County),WOODLAKE,75865,45,$313,33,"$10,316",18,15,0,0,0,23,"$33,639","$1,156","$24,000","$8,483",23,0,0,0
1606,TX,Tyler (County),BURGER ,75797,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Tyler (County),CHESTAR,75939,1,"$1,290",1,"$1,290",0,1,0,0,0,1,"$3,290",$483,"$2,000",$807,1,0,0,0
1606,TX,Tyler (County),CHESTER,75936,280,"$1,891",210,"$397,136",27,181,1,0,1,201,"$372,478","$59,529","$174,059","$138,891",200,1,0,0
1606,TX,Tyler (County),CHESTER,75979,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),COLMESNEIL,75938,970,"$3,902",700,"$2,731,325",125,536,18,2,19,671,"$1,931,144","$624,790","$864,466","$441,887",650,18,3,2
1606,TX,Tyler (County),COLMESNEIL,75939,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),COLMESNEIL,75942,1,$911,1,$911,0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Tyler (County),COLMESNEIL,75951,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),COLMESNEIL,75983,1,$0,1,$0,1,0,0,0,0,1,$688,$0,$0,$688,1,0,0,0
1606,TX,Tyler (County),COLMESNEIL,77958,1,"$8,530",1,"$8,530",0,1,0,0,0,1,"$11,120","$5,200","$2,590","$3,330",0,1,0,0
1606,TX,Tyler (County),COLMESNIEL,75938,3,"$7,065",2,"$14,130",1,0,1,0,0,2,"$8,673","$5,200",$381,"$3,092",2,0,0,0
1606,TX,Tyler (County),COLMNESNEIL,75938,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),COLMNESNEIL,77002,1,"$1,026",1,"$1,026",0,1,0,0,0,1,"$3,026",$0,"$2,000","$1,026",1,0,0,0
1606,TX,Tyler (County),COLMNESNEIL,77938,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),DAM B,75979,1,"$34,453",1,"$34,453",0,0,0,0,1,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Tyler (County),DAM-B,75979,1,"$83,931",1,"$83,931",0,0,0,0,1,1,"$25,196","$10,500","$2,458","$12,238",0,0,1,0
1606,TX,Tyler (County),DOUCETTE,75942,133,"$2,438",105,"$256,038",32,69,2,0,2,85,"$239,696","$81,316","$113,561","$44,820",81,4,0,0
1606,TX,Tyler (County),DOUCETTE,75979,2,"$2,600",2,"$5,200",1,1,0,0,0,2,"$9,658","$5,200","$4,458",$0,2,0,0,0
1606,TX,Tyler (County),DOUCHETTE,75942,1,"$45,116",1,"$45,116",0,0,0,0,1,1,"$12,958","$10,500","$2,458",$0,0,1,0,0
1606,TX,Tyler (County),FRED,77612,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Tyler (County),FRED,77616,464,"$4,619",353,"$1,630,367",63,266,13,0,11,378,"$1,221,413","$374,489","$583,339","$263,585",361,16,1,0
1606,TX,Tyler (County),FRED,77656,2,$546,2,"$1,092",1,1,0,0,0,1,"$3,473","$1,092","$2,381",$0,1,0,0,0
1606,TX,Tyler (County),FRED,77660,2,$234,2,$468,1,1,0,0,0,2,"$4,000",$0,"$4,000",$0,2,0,0,0
1606,TX,Tyler (County),FRED ,77660,1,"$1,260",1,"$1,260",0,1,0,0,0,1,$807,$0,$0,$807,1,0,0,0
1606,TX,Tyler (County),HILISTER,77624,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),HILLESTER,77624,1,$758,1,$758,0,1,0,0,0,1,$758,$758,$0,$0,1,0,0,0
1606,TX,Tyler (County),HILLISTER,75979,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),HILLISTER,77624,313,"$3,720",243,"$904,053",40,187,7,1,8,244,"$711,092","$246,999","$350,486","$113,607",234,10,0,0
1606,TX,Tyler (County),HILLISTER,77692,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),HILLSTER,77624,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),HITCHCOCK,77563,1,"$1,593",1,"$1,593",0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),HUNTINGTON,75949,1,"$1,615",1,"$1,615",0,1,0,0,0,1,"$1,615","$1,615",$0,$0,1,0,0,0
1606,TX,Tyler (County),IVANHOE,75979,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),LAKE HEIGHTS,77646,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),LIVINGSTON,77351,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),MERKEL,79536,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),NOVICE,75938,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),Port Arthur,77640,1,$862,1,$862,0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Tyler (County),PORT ARTHUR,77640,1,$952,1,$952,0,1,0,0,0,1,"$2,384",$165,"$2,000",$219,1,0,0,0
1606,TX,Tyler (County),PORT NECHES,77651,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),ROCKLAND,75938,8,"$4,924",8,"$39,389",3,3,2,0,0,6,"$28,590","$15,700","$10,839","$2,051",5,1,0,0
1606,TX,Tyler (County),ROCKLAND,79538,1,"$1,544",1,"$1,544",0,1,0,0,0,1,"$1,026",$0,$0,"$1,026",1,0,0,0
1606,TX,Tyler (County),SILSBEE,77652,1,"$1,071",1,"$1,071",0,1,0,0,0,1,"$2,807",$0,"$2,000",$807,1,0,0,0
1606,TX,Tyler (County),SILSBEE,77656,36,"$6,276",26,"$163,165",1,22,1,1,1,29,"$89,391","$46,225","$30,953","$12,213",27,2,0,0
1606,TX,Tyler (County),SPUGER,77660,1,$219,1,$219,0,1,0,0,0,1,"$2,219",$0,"$2,000",$219,1,0,0,0
1606,TX,Tyler (County),SPURDER,77660,1,$515,1,$515,0,1,0,0,0,1,$515,$515,$0,$0,1,0,0,0
1606,TX,Tyler (County),SPURGER,77616,1,"$2,837",1,"$2,837",0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1606,TX,Tyler (County),SPURGER,77660,644,"$4,542",540,"$2,452,882",110,398,9,2,21,534,"$1,911,289","$700,155","$870,937","$340,198",514,18,2,2
1606,TX,Tyler (County),SPURGER,77668,1,"$1,165",1,"$1,165",0,1,0,0,0,1,"$1,165","$1,165",$0,$0,1,0,0,0
1606,TX,Tyler (County),SPURGER/FRED,77616,1,"$2,235",1,"$2,235",0,1,0,0,0,1,"$5,042","$2,235","$2,000",$807,1,0,0,0
1606,TX,Tyler (County),TOWN BLUFF,75979,5,$873,4,"$3,492",2,2,0,0,0,3,"$8,960","$2,579","$6,381",$0,3,0,0,0
1606,TX,Tyler (County),TOWN BLUFF,77660,1,"$11,218",1,"$11,218",0,0,1,0,0,1,"$12,663","$5,200","$2,458","$5,005",0,1,0,0
1606,TX,Tyler (County),TOWNBUFF,77616,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Tyler (County),TYLER COUNTY,75938,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1606,TX,Tyler (County),TYLER COUNTY,77616,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
