,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,,,,,,,,,,,,,,,,,,
disaster,state,mergecell,county,city,zip,valid_registrations,avg_inspected_damage,total_inspected,total_damage,no_inspected_damage,damage_1_10000,damage_10000_20000,damage_20000_30000,damage_30000_max,approved_for_assistance,total_approved_amt,repair_replace_amt,rental_amt,other_needs_amt,approved_1_10000,approved_10001_25000,approved_25001_max,total_max_grants,disaster_type,county_clean,,,State,County,PerCapInc2003,PerCapInc2004,PerCapInc2005,PerCapInc2006,PerCapInc2007,PerCapInc2008,PerCapInc2009,PerCapInc2010,PerCapInc2011,PerCapInc2012,PerCapInc2013,PerCapInc2014,PerCapInc2015,PerCapInc2016,PerCapInc2017,Popula2003,Popula2004,Popula2005,Popula2006,Popula2007,Popula2008,Popula2009,Popula2010,Popula2011,Popula2012,Popula2013,Popula2014,Popula2015,Popula2016,Popula2017,PersInc2003,PersInc2004,PersInc2005,PersInc2006,PersInc2007,PersInc2008,PersInc2009,PersInc2010,PersInc2011,PersInc2012,PersInc2013,PersInc2014,PersInc2015,PersInc2016,PersInc2017
1606,TX,jefferson_tx,Jefferson ,PORT ARTHUR,77641,15,1736,10,17364,4,6,0,0,0,8,26656,7026,16554,3076,7,1,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,PORT ARTHUR,77642,8837,2013,6070,12219867,1268,4659,110,21,12,7536,20327519,3159390,15204862,1963268,7415,116,5,2,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,PORT ARTHUR,77643,5,1369,3,4106,1,2,0,0,0,5,10000,0,10000,0,5,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,PORT AUTHER,77610,1,1089,1,1089,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,PORT AUTHUR,77640,1,290,1,290,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,PORT AUTHUR,77642,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,PORT NECHES,77651,4505,1826,2663,4862766,617,2004,22,5,15,3896,9405151,685931,7631488,1087733,3871,24,1,1,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,PORT NECHES ,77651,1,1140,1,1140,0,1,0,0,0,1,2807,0,2000,807,1,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,SABINE PASS,77655,235,33672,205,6902771,25,56,49,19,56,203,2178891,870639,495794,812458,116,58,29,23,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,SABINEPASS,77655,1,18061,1,18061,0,0,1,0,0,1,20699,5200,2000,13499,0,1,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,SILSBEE,77656,2,2244,2,4488,0,2,0,0,0,2,6057,679,2000,3378,2,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,SOUR LAKE,77659,1,807,1,807,0,1,0,0,0,1,2807,0,2000,807,1,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,SPLENDORA,77372,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,SPRING,77388,1,83,1,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,VIDOR,77662,4,2415,4,9661,2,2,0,0,0,4,15464,6300,6554,2610,4,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,VOTH,77709,2,2658,2,5317,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,Warren,77664,1,498,1,498,0,1,0,0,0,1,2498,498,2000,0,1,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,WINNIE,77622,1,185,1,185,0,1,0,0,0,1,2185,185,2000,0,1,0,0,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,jefferson_tx,Jefferson ,WINNIE,77665,156,2397,109,261322,15,92,1,0,1,117,310065,53613,182220,74232,114,2,1,0,Hurricane,jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,ACE,77326,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,ACE,77369,1,18740,1,18740,0,0,1,0,0,1,13157,10500,2657,0,0,1,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,AMES,77575,29,1243,23,28583,6,17,0,0,0,19,40228,10139,25314,4775,19,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,BAYTOWN,77520,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,BEAUMOPNT,77705,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,BIG THICKET LAKE ESTATE,77575,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,BIG THICKET LAKE ESTATES,77575,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEAVELAND,77372,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVEIAND,77327,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,cleveland,77327,1,807,1,807,0,1,0,0,0,1,807,0,0,807,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVELAND,77327,4330,935,3124,2920814,1087,2015,9,3,10,2287,4359577,665342,2660215,1034021,2265,20,2,2,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVELAND,77328,1627,1097,1193,1308793,398,788,1,0,6,830,1619867,329414,866070,424383,818,11,1,1,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVELAND,77356,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVELAND,77368,1,1167,1,1167,0,1,0,0,0,1,3167,523,2000,644,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVELAND,77732,1,268,1,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVELAND,nan,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVLAND,77327,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CLEVLEAND,77327,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,CROSBY,77532,1,4245,1,4245,0,1,0,0,0,1,4925,2268,2657,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,Daisetta,77533,1,3939,1,3939,0,1,0,0,0,1,5939,1142,2000,2797,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAISETTA,77533,320,2259,231,521810,65,154,8,3,1,225,633882,200253,335115,98515,221,4,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAISETTA,77564,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAISETTA,77565,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAISETTA,77575,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DATON,77535,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYATON,77535,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYT0N,77535,1,250,1,250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTIN,77535,1,171,1,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77225,1,97,1,97,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77526,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77532,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77535,6106,1226,4292,5262092,1390,2853,26,2,21,3106,6477828,1268947,4020736,1188145,3073,31,2,2,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77543,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77545,1,365,1,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77575,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON,77580,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON LAKE,77535,2,0,2,0,2,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON LAKE ESTATES,77535,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON LAKES ESTATE,77535,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTON TEXAS,77535,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DAYTOWN,77535,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DEVERS,77538,265,2354,187,440243,27,155,0,1,4,178,426258,106485,215565,104208,172,5,1,1,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,DEVERS,77651,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,FREEPORT,77541,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HANKAMER,77560,4,783,3,2350,1,2,0,0,0,2,3026,0,2000,1026,2,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HARDIN,77327,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HARDIN,77561,491,1900,365,693658,127,233,2,0,3,325,787412,157581,466377,163454,322,3,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HARDIN,77564,1,66,1,66,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HARDIN,77575,3,74,3,222,2,1,0,0,0,2,3026,0,2000,1026,2,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HARDIN / KNIGHTS FOREST,77561,1,557,1,557,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HEMPHILL,75948,1,7497,1,7497,0,1,0,0,0,1,6001,5200,801,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HOUSTON,77040,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HOUSTON,77091,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HOUSTON,77327,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HUFFMAN,77336,7,252,6,1514,3,3,0,0,0,4,3514,707,2000,807,4,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HULL,77561,4,4964,4,19857,2,1,1,0,0,3,14578,7771,6000,807,3,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HULL,77564,584,1855,459,851233,130,320,4,1,4,407,933641,153822,576265,203554,402,5,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HULL,77582,1,7331,1,7331,0,1,0,0,0,1,6007,5200,0,807,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HULL ,77564,1,1751,1,1751,0,1,0,0,0,1,807,0,0,807,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HULL DASIETTA,77533,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,HULL P O BOX 304,77564,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,KENEFICK,77535,7,852,6,5109,3,3,0,0,0,4,11408,3904,6657,847,4,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,LIBERTY,77346,1,244,1,244,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,LIBERTY,77535,2,254,2,508,1,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,LIBERTY,77561,3,66,3,198,2,1,0,0,0,1,198,198,0,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,LIBERTY,77574,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,LIBERTY,77575,3591,1221,2504,3057060,845,1635,7,5,12,2140,4732563,841478,2993154,897931,2115,24,1,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,LIBERTY / HARDIN,77575,1,1203,1,1203,0,1,0,0,0,1,807,0,0,807,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,LIVINGSTON,77351,3,377,3,1131,2,1,0,0,0,1,3394,1131,2000,263,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,MOSS BLUFF,77575,2,189,2,379,1,1,0,0,0,1,379,379,0,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,MOSS HILL,77561,1,2826,1,2826,0,1,0,0,0,1,3946,1139,2000,807,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,MOSS HILL,77575,3,1110,3,3329,1,2,0,0,0,2,7296,2039,4000,1256,2,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,MOSS HILL,77582,1,856,1,856,0,1,0,0,0,1,2807,0,2000,807,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,NEW CANEY,77357,41,1661,28,46497,4,24,0,0,0,21,52010,11956,25971,14083,20,1,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,NOME,77629,2,2159,2,4318,0,2,0,0,0,2,3918,3396,0,522,2,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,ONALASKA,77360,1,941,1,941,0,1,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,PLUM GROVE,77327,3,1176,3,3528,1,2,0,0,0,2,5842,3185,2657,0,2,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,PLUM GROVE411,77327,1,1879,1,1879,0,1,0,0,0,1,3606,1388,2000,219,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,POLLOK,75969,1,725,1,725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,Raywood,77582,1,1772,1,1772,0,1,0,0,0,1,1098,291,0,807,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,RAYWOOD,77575,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,RAYWOOD,77582,253,1684,197,331804,16,179,1,0,1,175,456070,136949,261051,58071,173,2,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,ROMAYER,77368,1,0,1,0,1,0,0,0,0,1,2000,0,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,ROMAYOR,77327,3,727,2,1453,1,1,0,0,0,1,3453,1453,2000,0,1,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,TX,liberty_tx,Liberty ,ROMAYOR,77368,195,1031,149,153646,37,111,0,1,0,133,275450,55539,165315,54596,133,0,0,0,Hurricane,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
